stamp_sec,stamp_nsec,stamp_ns,name,x,y,z,theta,qx,qy,qz,qw
1783946533,939115375,1783946533939115375,Pololu10,-0.8288427591,-1.004932523,0.05180560052,0.03072111034,0.01504847221,-0.007522379514,0.01547353435,0.9997388124
1783946533,949100589,1783946533949100589,Pololu10,-0.8267053366,-1.004894853,0.05188166723,0.03345416569,0.01461513527,-0.00762675982,0.01683803275,0.999722302
1783946533,959008487,1783946533959008487,Pololu10,-0.8246033192,-1.004848719,0.05192796141,0.03974247436,0.01405765768,-0.007546439301,0.0199761875,0.9996731877
1783946533,969212003,1783946533969212003,Pololu10,-0.8225620985,-1.004771948,0.05192434788,0.04117283992,0.0131702153,-0.01022926159,0.02071811631,0.999646306
1783946533,979092348,1783946533979092348,Pololu10,-0.8204682469,-1.004615903,0.05192375928,0.04317153234,0.01347195636,-0.01198087446,0.02174264379,0.9996010661
1783946533,988940803,1783946533988940803,Pololu10,-0.8182128072,-1.004492521,0.05193296075,0.05088710666,0.01186356787,-0.007718721405,0.02553175576,0.9995738268
1783946533,999311796,1783946533999311796,Pololu10,-0.816236496,-1.004415393,0.05200218037,0.05508745792,0.01197586861,-0.01002668962,0.02765792981,0.9994955063
1783946534,9642422,1783946534009642422,Pololu10,-0.8142119646,-1.004268765,0.05197049677,0.05770350489,0.01280155312,-0.01063438039,0.02898108959,0.9994414449
1783946534,18953969,1783946534018953969,Pololu10,-0.8122784495,-1.004163027,0.05201082677,0.06172859933,0.01288529113,-0.01366503164,0.0310290046,0.9993420839
1783946534,29114179,1783946534029114179,Pololu10,-0.8101190925,-1.004103303,0.05200980231,0.07121883027,0.01281011198,-0.01062342059,0.03573445603,0.9992227554
1783946534,39365278,1783946534039365278,Pololu10,-0.8079289794,-1.004066825,0.05209006742,0.08145547445,0.01378608774,-0.009611599147,0.04084667191,0.9990241528
1783946534,49257087,1783946534049257087,Pololu10,-0.8058565855,-1.003939033,0.05214526877,0.09072620825,0.01175977569,-0.01044156961,0.04546543583,0.9988421798
